Index,Text
29996,I assume you have proof? Can't go making accusations like that without proof.
29998,We want compensation for the massacre at Half-moon Mill.
29999,"Dragons, is it? Does that make you the fabled ""Dragonborn"" we've heard mention of?"
30000,Welcome. I'm the owner and proprietor of Honningbrew Meadery.
30001,Bleak Falls Barrow is just outside of town. I can show you.
30002,"Am I responsible if the vintage was off on that case? Sorry, you know the rules Vekel. No refunds."
30003,"I don't know you so we've got nothing to talk about. How about you finish the job Brynjolf gave you, then we can talk."
30005,"In honor of his memory, let me show you a few shield techniques. And tell me if you're leaving town. Be good to travel again."
30006,Last few years have been pretty bad. I've almost closed this place up.
30008,Thanks again for getting my bow back from those thieves. Next time they come knocking I'll be ready.
30010,The Flagon used to be packed every night with the boys from the Guild but now look at it.
30011,"Look, I don't like wasting my time. Come back when you decide to get serious."
30012,"I don't know about the others, but I sure am glad to see a fresh face down here."
30013,"What's to say? I was born on a farm, joined the Legion when I came of age, and I've served you ever since."
30015,"Yes, yes, fine. Just hurry! Mustn't keep the customers thirsty!"
30016,I'm ready.
30018,Let's make the bastards pay.
30019,I've been thinking of hunting out beyond the boundaries of Whiterun hold.
30020,Just watch your back and do what Mercer says... he'll sort it out.
30021,Word is that you found something while you were out there though... something that could be a problem for the Guild.
30022,Keep it up and you'll go places.
30024,"You and your College have ruined years of my work, I've lost colleagues and friends to the Falmer, and you want me to calm down?"
30026,Maven was down here right before you got back and she was all smiles. Haven't seen her like that in a long time.
30029,Someone should let that cat lose.  That'd shut him up real quick.
30032,"Please, relax. Free your mind. Yes, that's it..."
30034,We're here to arrange a temporary truce to allow the Dragonborn here to deal with the dragons. Nothing more.
30036,I'm not sure. I certainly wasn't expecting this.
30038,I'm not afraid of anyone. Put a sword in my hand and I could defend this place if I had to!
30040,A hedge against the forgetfulness of centuries.
30041,"Later, little one. I need to finish what I'm working on. But keep watching. Watch, and learn."
30042,Come back and see us again!
30043,My lateness is due more to getting lost on the way up this gods-forsaken mountain than to any desire to actually arrive late.
30044,"I can't say I blame them. Murder is not our way. Gallus was before my time, but I still can't believe it."
30045,"We're all behind you, friend. Do your best."
30047,Huh?
30048,We'll speak when the Oath is complete.
30049,"Business is booming, coin is flowing and everyone seems content as things keep going our way."
30050,"Doesn't mean anything to me. Got an unusual shine to it, though."
30054,"Their relative positions do not indicate that any individual stone is part of a larger, unobserved pattern."
30059,"Lingrah krosis saraan Strundu'ul, voth nid balaan klov praan nau."
30060,"Lingrah krosis saraan Strundu'ul, voth nid balaan klov praan nau."
30061,"Lingrah krosis saraan Strundu'ul, voth nid balaan klov praan nau."
30065,"Naal Thu'umu, mu ofan nii nu, Dovahkiin, naal suleyk do Kaan, naal suleyk do Shor, ahrk naal suleyk do Atmorasewuth."
30067,"Oh, right. That makes sense. Kind of a messy metal, anyway."
30068,"Well... maybe just this once. But there's still a price on your head. Better make yourself scarce, or we'll have to do this little dance again."
30070,Let me see.
30071,"Meyz nu Ysmir, Dovahsebrom. Dahmaan daar rok."
30072,"Nivenor, my darling. What a pleasant surprise."
30073,Dah...
30080,"He's not compelled to, but dragons are prideful by nature and loath to refuse a challenge."
30082,He's toying with us. He wants us to follow.
30084,"Try and be careful, all right? We don't want to damage anything."
30085,Farengar is probably puttering around in his lab. Day and night. I'm not sure he ever sleeps.
30086,"Save him. Let him perform his rite one more time. And when he does, we will be waiting for him."
30087,It's exhilarating to observe the effects of my potions on the body. Watching the heart stop... the eyes go blind.
30091,"Well, we can always use contributions."
30092,You didn't seem to need either to sell Gleda to the Giant in the first place. I think you'll figure it out.
30093,"If you can Shout, you need to go see the Greybeards. They'll know what to do."
30095,"You left a note but it was mostly gibberish, the only bit I could make out was ""after repaying Ysolda in Whiterun."""
30098,I suppose that makes sense. You didn't mention a Sam and nothing you said about the staff made sense.
30099,"Picking on me again, you backbiting Nord? Tired of those prissy nobles turning down your rotten slabs of venison?"
30102,I still can't believe you were able to help Ranmir pull himself together.
30105,You said a whole lot of nonsense about selling Gleda to hire a priestess for some big event.
30108,Just look!
30111,"I have spread rumors of an assassin. It will make your job harder, but will allow me to place blame where I desire it."
30112,"First off, they've got some rebels holed up in a nearby settlement. Need to clean them out so our boys can move in."
30114,"Lads and lasses I give you, Falmerblood Elixir!"
30115,My sister died. Things won't be the same without her.
30116,Strangers like you bring war. I've seen enough war.
30117,"Fine, but I'll still be missing my Gleda. Doubt I'll ever have a prize winning goat again."
30120,You... you have? Already?
30121,You saved Whiterun today. We won't forget.
30123,No shipments have come in.
30125,"Do what you have to do, I'm not giving up on Gleda."
30126,"Oh, don't listen to him. We can do it, just give us a chance!"
30127,That's all I know.
30128,I want you to speak to the city guard. Make sure there's a contingency plan in effect in case Riften falls under attack.
30129,"I yield. By the honor of Clan Shatter-Shield, the Argonians will be paid as much as any other worker."
30132,Decided to go through with it then? I knew you couldn't have forgotten about your fiance. You spoke of her so glowingly.
30135,If she still wants to marry you when you tell her you can't afford the ring.
30136,You sure about that? You want to let that dragon loose after all the trouble to catch him in there?
30138,Well? Is it done?
30139,I'm sure your bride-to-be will tell you when you where the ceremony will be.
30141,"Perhaps one day, but not today."
30147,Have you found out anything about Alva?
30152,You said you the ceremony was going to be in Morvunskar. You said your friend Sam was going to be your best man.
30155,Now we will see how quickly you can master a new Shout.
30157,"As high priest of the Nine Divines, I bid you welcome."
30158,Have your weapon at the ready. I'm certain Karliah knows we're here.
30159,The Empire will pay appropriate compensation for the massacre at Ivarstead.
30161,To maintain relationships.
30163,"As always, lord, your loyalty is a shining example to us all."
30166,We've become aware of a problem in Winterhold.
30167,"It's an old city, I can tell you that. The Palace of the Kings is ancient."
30169,Solitude's been the capital of Skyrim as long as I can remember. Most of the High Kings of Skyrim were Jarls of Solitude first.
30170,"Have you been bringing the battle to the Silver Hand, friend? I wish I could be there with you. Soon enough."
30173,"Speak, if you have aught to say worth the listening."
30175,"You can get a room at the Bee and Barb, but mind your coin purse -- it's no secret the Thieves' Guild makes its home here."
30178,Eyes open.
30179,"Some come to buy, but others come to steal. Khajiit shows no mercy to thieves."
30180,What was I thinking? It would never work that first way. Why didn't you tell me?
30181,Laelette! She's dead!
30182,We're taking the city. Meet the soldiers gathering for the attack. Move it!
30183,"The amethyst in the center represents The Hist, the entity that all Argonians consider a sacred part of our lives."
30185,"Okay, got it."
30187,Do you want me to hold your hand as well?
30188,"Now, the horse I got for sale is seven years old, but in fine health. She's got a lot of spirit, that one."
30190,No Mulush. I'll work harder.
30191,May song speed you along.
30192,"Another time, or not at all. It's really none of your business, after all."
30196,"You have our gratitude, Arch-Mage."
30197,"Father says I should pick a name that describes what I really am,  but nobody's going to hire Erik Greenthumb or Erik Hoe-pusher."
30200,"Hey, let's talk a second."
30202,Will he cast aside the Imperial coin falling into his coffers? 
30205,I hear there's baked slaughterfish tonight.
30208,No! You will not deny me this!
30210,No! The Eye is mine!
30212,"Ha. We'll see. I do have my eye on her, but she seemed a bit cold when I spoke to her earlier. Maybe just playing hard to get, eh?"
30220,"The Companions? In Jorrvaskr? They're recruiting new members, from what I hear."
30222,"Well. Must preserve some professional secrets, mustn't we? I have my sources... reliable sources."
30224,Tread lightly in the Hall. We don't know what's in there.
30225,Shoot the right target.
30226,He's a wood elf - the Thalmor wiped out his family back in Valenwood during one of their purges that we never hear about.
30229,"Before we depart, Brynjolf has some business to discuss. I suggest you listen to him."
30230,"You really shouldn't be in here, but I guess since it's you..."
30231,To Oblivion with your loot! This ends now!
30232,"Well, looks like you're fitting in well down here."
30234,"Ah, Karliah. I was wondering when I'd hear from you again. Lose something did we?"
30235,You already have someone to do your fighting for you. Don't need me.
30236,"I'm sorry, mother. I can't help it. All that stuff you like to do, it's just so... boring."
30238,Best not go wandering east of the city. Bandits been seen around Broken Helm Hollow. 
30239,What's your trouble? Dasturn telling tales again?
30240,"You're already mine, Karliah. Your terms were struck long ago. What could you possibly offer me now?"
30242,Revenge? How interesting...
30243,Now we're in for it.
30244,"This way, please."
30246,Proceed down the hall to the gate when you're ready.
30247,"If you wish to talk, I'll be here for a bit."
30248,Mother? Can I talk to you?
30250,"Here, let me teach you a thing or two about Alteration magic. It's the least I can do."
30252,A few hours sleep and we should be ready to continue through.
30256,This should compensate you for your find.
30258,"Well... okay. My father owns the Winking Skeever. But it's the family business, so it'll be mine when he kicks off."
30259,"Now, let's pledge never to speak of this again."
30261,"You know, if you've got the aptitude, you should join the Mages College in Winterhold..."
30264,"It's worth quite a bit actually. Quite a catch! Here you go, this should make you smile."
30267,"Must have come from Mercer's place. He'd admired the Gray Fox for some time. Sure, I'll buy it from you... here you are."
30268,Well now. What have we here? A lost little lamb?
30269,Yeargh!
30274,The sooner I get out of Skyrim the better.
30276,Here to purchase some armor or a weapon?
30282,"That's all right, grandmother. I like staying home with you."
30287,This one's a favorite of mine. A legend we all know and love...
30288,"Maybe Adelaisa will finally ease up, but I expect she won't."
30289,I... I have some thinking to do. Thank you for this.
30290,"It was my pleasure, Torbjorn. I enjoy cooking, and after what you and Tova have been through, it was the least I could do."
30291,I can assure you that this is entirely false. We are fully in control of everything.
30295,"He ranted at me, how I didn't know what he's been through, how Isabelle broke his heart when she ran off with some thief named Vex..."
30296,There are those that believe the Jarl does nothing for this city... that it's corrupt and run by the Black-Briar family.
30298,"If only my mother would let me, I would make her proud."
30300,Hmph. My family. All that wealth and they squander it on foolish ventures and political schemes.
30302,"Fight it, Brynjolf... he's taken control of you!"
30303,"It's all thanks to a special technique I developed. I call it the ""Razor-Winged Butterfly."" I'd teach it to you... but then I'd have to kill you."
30304,He was rewarded for his deeds by being joined with the Divines in eternal glory. The only mortal to do so.
30305,"When speaking of the Black-Briars, only one thought should spring to mind. We are not to be trifled with."
30307,The Black-Briars have been instrumental in keeping Riften on the map.
30309,"I've tried everything I can to protect Riften's citizens from her family, but to no avail."
30311,"Maven Black-Briar, the matriarch of the family, represents everything that's wrong with this city."
30313,This is a proper store. Start acting like a proper customer. Sheathe that weapon.
30314,They're shadows of their former selves. They no longer remember their true purpose or their original identities.
30316,"I will make the arrangements, my Jarl."
30317,You must hear the Word within yourself before you can project it into a Thu'um.
30318,It's only a matter of time before Ahtar's blade finds my neck...
30320,"Come on now, old girl."
30323,Master Borri.
30325,Now please do be careful. Who knows what we're going to find.
30327,Watch the blades.
30328,My husband Mathias and I tend Corpselight Farm.
30329,"Right now, all that matters is my daughter Mila. No man's going to get between me and my little girl."
30330,They'll never understand. No amount of flowers or honeyed words are going to change my mind.
30334,Nargh!
30335,"Why don't you head into town and get a drink at the Frozen Hearth? I hear old Nelacar still has a room there. He knows a lot of stories, that one."
30337,Not long ago it was my husband Eorlund. There was no finer smith in the nine holds.
30343,Now you're mine!
30344,"They run a private shipping operation, and would love to have the docks to themselves. "
30345,I think you and I are going to get along just fine.
30346,Ah! Don't do that.
30347,"I can tell you're new around here, askin' a question like that."
30348,I told you we should have hired a thief.
30349,"You should check in at Dragonsreach, too. There's so much going on these days, the Jarl or his Steward might have need of help."
30350,"I'd go and search their house for proof, but they want me too. I'd be captured, and then we'll never know what happened to him."
30351,Always glad to talk to the bard who returned part of the Poetic Edda.
30352,What brings you here?
30353,The Stormcloaks can rot in Oblivion for all I care. I've lived in this city for twenty years. Twenty!
30354,"Why? Because it's old, and full of dead things?"
30356,"By the Eight, I didn't think you could do it!"
30359,"You have no authority over me, boy."
30360,Finally. Now get lost.
30364,Whiterun is only a means to an end.
30365,"If you've got some business with Hrongar, mind you stay on his good side. The palace dungeon's filled with folk who roused his temper."
30366,"As some of you may know, Saarthal was one of the earliest Nord settlements in Skyrim. It was also the largest."
30367,"Balgruuf was an even-tempered man, but his brother's a hot-blooded war-monger who wants to settle everything with a blade."
30368,Got more than you can handle.
30369,Keep my men in your prayers. They'll need them if they don't shape up.
30371,You won't get me!
30373,"Things are tough for him now, I'd wager. What with the fighting, and the dragons. But Balgruuf's a tough old Nord. He can handle it."
30375,"They're scared of the dragons, too, aren't they? Paying too well. They don't know anything."
30377,So this is what we heard. The entire tower collapsed.
30379,Good. I have your invitation to the party.
30380,Hmm. That doesn't go anywhere.
30382,"Men and women join the war, they travel far on these roads to spill each other's blood."
30383,I still don't have my Gleda back.
30384,Good to hear.
30388,He is? I'm not sure how to feel about that.  Perhaps it's for the better.
30389,You are not welcome here!
30390,These timber supports are rotted through. It's a wonder this place is still standing.
30395,All that matters is that I have what you need. And it's worth every septim.
30396,Not to mention the benefit of wards! How can they continually overlook wards! It's baffling!
30397,"But on the other, the scarcity of supplies has led to some, well, ""elevated"" prices."
30400,I'm hoping this wife can outlast the winter.
30402,"On the one hand, supplies are harder to come by, since fewer traders are traveling the roads these days."
30403,"Sorry Hemming, I've no interest in becoming your valet."
30404,You're not worth it.
30405,"I'll admit, even I'm having a hard time disagreeing with you..."
30406,"Please, do look around. I'm sure I have something you'll want."
30408,I joined up with them maybe ten years ago.
30409,Karthwasten doesn't need outsiders prying in our business.
30410,"Isn't it obvious? Why, the wonderful weather and hospitable people, of course!"
30411,Go away. Now.
30413,"Still alive, prisoner? Keep close to me if you want to stay that way."
30414,How is the pain? Any better?
30416,My previous champion displeases me.
30417,"Could be if one side wants to keep the other from coming across, they might try to knock it down."
30418,Get ready. Trouble ahead.
30419,"Hard to say. It's ancient, that much we know for sure. It was here long before the town itself."
30421,"When I met Michel, I knew this was where I belonged. I suppose that's it, really."
30422,War is not new to Falkreath. You have only to stand in our cemetery to see that. 
30423,"I grew up an orphan on the streets of Markarth. I'd have died there, too, but for the kindness of an old warrior named Logrolf the Bent."
30430,"And that's not all. They took a heap of our lumber, and one tried to have his way with my daughter. They think they can do whatever they want. "
30432,Name's Nils. I'm the cook up at Candlehearth Hall.
30433,"They stayed at the inn, but didn't pay. They said soldiers don't need to pay because they're risking their lives to protect us."
30434,"Both the Imperials and Stormcloaks have sent riders this way, scouting the bridge and the lands nearby."
30437,Thank you.
30439,"By long tradition, the elder speaks first."
30440,You're a damn fool.
30441,"But... You could take word to her in Solitude, let her know it'll be coming soon."
30443,My blade bit right into the stonework next to the keep and needed serious repairs. Thankfully our smith Balimund works wonders.
30444,"Well, we'd better get back to our rounds."
30445,What are you waiting for? Get in there and find that mask.
30446,"When I was a boy, there was a year we couldn't afford enough feed. So I snuck my dinner out to the stables, and gave it to the horse."
30448,"I generally don't involve myself in politics. Good tales deal with the issues of the day, but a wise bard remains a neutral observer."
30451,"Well then, what are you waiting for? Get in there and earn your pay."
30452,"""When the Snow Tower lies sundered, kingless, bleeding"""
30454,"Did you read it yourself? If I recall it correctly, that has some interesting implications. You should mention that to Tolfdir."
30455,"This Elder Scroll might be able to show you the past in some way, then... yes, yes, it could work."
30456,Can't see why we let them dark elves live inside the walls. We should kick 'em out like we did to the scalebacks.
30460,Archers!
30461,"Come on. If someone misses me at the party, we're both dead."
30463,"Is that so? Well, I'll make sure that's taken care of immediately."
30465,The effects have already been felt. The Icerunner has failed to dock on time.
30469,"Properly controlled, it has knowledge enough to turn paupers into kings."
30470,"Brings back memories. Do you have any orders for me, Legate?"
30471,There's a cave here. Think we should check it out?
30472,"Take for example, Ulfric Stormcloak and his little ""rebellion."" But rest assured, his days are numbered."
30474,"The Legion's always been here. Without us to keep order, the provinces would fall into barbarism and lawlessness. Especially Skyrim."
30475,"So, what is the first special ingredient?"
30477,"Sadly, yes. The longer an individual is exposed to the Miasma, the more the mind can become damaged."
30480,"Now, while I'm certain this is all terribly interesting to you, I have important matters to attend."
30482,"Once I've made enough money trading with the Khajiit caravans, I'm going to buy the Bannered Mare from Hulda."
30483,"Of course she will. She's our daughter, after all."
30484,"He revels in the chase, and also gave the ""gift"" of lycanthropy to mortals."
30485,"Grimsever rests with the Dwemer ruin of Mzinchaleft. Tread carefully, friend... those same ruins almost took my life."
30486,"Ancano has somehow locked himself in the hall. He's up to something, and I intend to put a stop to it."
30490,(Heavy breathing - sprinting)
30491,"I trust you, I'm just concerned about her safety. That's all. Don't be angry with me."
30492,"Goodbye, ma'am."
30494,"We're fighting because our own Jarls, once strong, wise men, have become fearful and blind to their people's suffering."
30495,"So, Tythis... you coming by the Bunkhouse later?"
30496,No one's heard from the Psijic Order in so many years. Hard to believe one would just suddenly show up here.
30499,Skyrim being sold to the Thalmor so the Emperor could keep his throne!
30500,In the depths of Blackreach one yet lies.
30501,"""To ensure an enemy's defeat, you must first undermine his allies."""
30505,"My days at the College are long behind me, but I prefer to stay close by."
30506,Your Thu'um is no match for mine.
30507,"Likely only Ulfric's death, or the overthrow of the Jarls supporting him will end this. Either way, much blood will be spilt."
30508,"Die, will you?!"
30509,Ulfric Stromcloak's head rolling away from his lifeless body.
30511,"For a piece like that, I could pay... 500 gold?"
30515,"You've been exploring places you shouldn't, and you know it."
30516,"He gets the books, I get you. It's very simple."
30518,"I killed Torygg to prove our wretched condition. How is the High King supposed to be the defender of Skyrim, if he can't even defend himself?"
30520,Careful not to torch anything important.
30525,If only you could help bring my son back to me.
30527,"Anuriel, a word please."
30528,"Don't worry, I'll stay right with you."
30530,"But that was precisely the point! He was a puppet-king of the Empire , not a High King of Skyrim."
30531,"True, he didn't stand a chance against me."
30532,Let me tell you how I see it. 
30533,Don't worry. I'll play my part.
30534,"I challenged him in the traditional way, and he accepted. There were many witnesses. No ""murder"" was committed."
30535,"No doubt General Tullius and his friends in the Empire will tell you that I owe them my loyalty, and perhaps I do."
30536,"For too long he's been hand-picked by the Emperor, and given emphatic nods by milk-drinking Jarls addicted to Imperial coin."
30537,What did you just say? All I heard was the sound of jealousy.
30538,But the Moot has not yet met to name her High Queen. And they won't. Not as long as I have any say in it.
30539,"Indeed, Elisif has become Jarl of Solitude, historically and conveniently home of the High King, backed by Imperial interests."
30541,"Clamoring in angry voices, calling out for justice, for war, they sat me on the throne."
30544,"When finally set free, I returned to Windhelm, and was greeted by a city in mourning, at one with my own grief and anger."
30545,"I, his only son, forced to deliver his eulogy via a letter I had smuggled out of prison. Such is the love of Titus Mede for his subjects."
30547,"My father, the great Bear of Eastmarch, died during my imprisonment after the Markarth Incident."
30549,I'll come to your council. But I doubt any good will come of it.
30551,We must have ample reserves of water to combat the fires that will surely spread after an attack.
30552,"Only the ones I'm not sure about. This will prove your abilities, but more importantly, it will prove your commitment."
30553,This is your initiation into the coven. Go ahead. Have the first bite.
30554,"Skjor says that I have the strength of Ysgramor, and my brother has his smarts. "
30555,"The mill is my responsibility, and that's what I care about. That's all. Understand?"
30556,Take your question to the College of Winterhold. They may be able to help you.
30559,"Sorry, I have everyone I need at the warehouse. Times are tight."
30563,Alduin mahlaan
30565,Good.
30567,Lady Maven's been developing the secret recipe for Black-Briar Mead over the last several decades.
30568,"Looks like Cicero's not the only only one to go a little crazy from time to time. Eh, Listener? You should talk to Nazir, work this whole mess out."
30569,I wonder if everyone else would be so happy to rifle through the bones of their ancestors.
30571,"Yes, well. Perhaps the proprietor of this establishment can assist you. Please, you're starting to... frighten me."
30572,"Now, that's it. One free outfit per soldier. You lose that, or get it banged up, you'll need to pay like everyone else."
30574,There something I can do for you? Perhaps direct you to the nearest prison...
30575,"The longer we travel the roads of Skyrim, the more empty this land seems."
30578,"I'm sorry to hear that. If you change your mind, speak with Galmar. What does bring you to me?"
30581,Keep your wits about you and you won't be harmed.
30584,Yep. I have just one question for you.
30586,"Oh yes! He agreed to banish the worship of Talos at the tip of an Aldmeri sword. They called it the ""White-Gold Concordat."""
30587,"Light armor for scouting detail, heavy armor for full on combat, or something in between?"
30590,"Are you alright, Ahlam? You haven't seemed yourself today."
30591,"My scouts have tracked down one of the Forsworn leaders, hiding out in their blood-soaked camps. Deal with them."
30592,(Deep exhale)
30594,What wasn't I clear about?
30595,"I'm sorry, but even Mara's Temple needs coin. We will have a symbol ready for you when you come back with enough gold."
30597,"They don't make finer steel anywhere else. If this doesn't keep you from dying, nothing will."
30598,"I never meant for any of what happened here. Tried to seal it up, lock it away forever."
30602,"My brother and me bought this place when we left the army. Boy, did we lose a bundle, but at least we're not fighting the war!"
30604,I answer the call of the Dragonborn.
30608,"Tell Delvin that if he still desires to have my support for the Thieves Guild in Windhelm, he's got it."
30610,"I need you to pitch in a little more around here, dear."
30611,Follow me. Let's see where this leads.
30612,"At least, that's what we thought until I translated some ancient texts a year or so ago. We now believe King Olaf buried the truth with the bard."
30613,The verse criticized the reigning King Olaf. He was so incensed the bard was put to death and all the copies burned.
30618,I think Giraud here would give you the best explanation of both it and the history of King Olaf's Verse. You should speak to him about it.
30619,You! You're going to hurt me again aren't you? Just stay away.
30621,I must speak to Delphine at once. There's no time to lose.
30622,"Deathbell grow in the frozen tundra. You might nip into a mine for the ruby and silver. Vampire Dust is tricky. Vampires, you know."
30623,"Nuz aan sul, fent alok, fod fin vul dovah nok, fen kos nahlot mahfaeraak ahrk ruz!"
30628,"When my husband died, I wasn't sure I could let him go. Now I don't have to."
30629,It's... it's like watching an artist create a masterpiece.
30630,"Back, eh? Ready to brawl?"
30631,"You don't invite monsters into your home to have supper! I won't have them here, and I'm certainly not smiling for them!"
30632,"This one would try a shop. You might prefer the direct route, hm?"
30633,"Oh, I don't believe those rumors, my friend. Besides, who would ever want to harm such beauty?"
30635,"Oh yes, there have been attempts on the Jarl's life. More than one would-be assassin has met his end at the tip of my blade."
30636,"The vapors are waning, but not yet gone. Take a breath. Peryite will speak if He sees fit."
30637,The return certainly seems worth the risk though.
30638,"Well done, mortal. All things are in their order, and Orchendor roams the Pits. His betrayal will be punished, and your obedience is rewarded."
30639,What are we waiting for?
30644,"I just know that our sailors are able to keep their ship quarters clean, and I expect the same of you."
30645,Was that some sort of... healing spell?
30651,"Kreh zini! The freedom of the sky beckons! Yet I stay here, nau gol, as promised."
30653,Did you leave any alive? The Afflicted are mere vessels for my Blessing. It will spread to others through their touch and my own.
30655,But talk to Legate Rikke. She handles the local recruiting.
30656,It seems that predators have taken up residence and have been attacking farmers and travelers.
30658,"Ever since you scared off that thug from the Thieves Guild, not one of them's bothered me. We're lucky to have you here."
30659,Then what are you doing here?
30660,"Contemplate the meaning of a Rotmulaag. You will become closer to that Word, as it fills your inner self."
30661,This key opens one of my drop spots in the basement of the meadery. Take anything inside you like.
30662,"Have a drink, rest your feet and stay a little while."
30663,"It's all about sizing up your mark, lass."
30664,"Well... all right. Just because we are friends. Give me, say... 750 gold and we can call it even."
30665,What is this feud you have with your wife? What started this?
30667,"So, the mage needs to be ""taken care of,"" if you understand me."
30668,Ulfric Stormcloak's head on a pike.
30669,Damn outsider. Why couldn't you just mind your own business?
30670,You still here? Go!
30673,Through the inn! Now!
30676,Not so fast Elf!
30677,My blood's calm. I prefer it boiling.
30678,"No, it's fine. I don't mind being poor. "
30679,Get going!
30680,"You can turn each one in as it's completed, or wait and turn in the whole group when all the targets have been eliminated. Whichever works for you."
30682, 
30684,Yes. I think I am. You can Shout now. That can only mean one thing. You must be Dragonborn.
30686,"According to the old legends, only the Dragonborn can Shout without training, the way the dragons do."
30687,There's one way to find out. Try to Shout... that would prove it.
30688,This... this is... an outrage...
30689,"We have our wedding soon, don't we? That's right, we do!"
30690,It appears you were at least half-right. There is necromancy at the heart of this.
30691,"I used to hate it here, but it's not so bad anymore. Constance is real good to us."
30693,I have to work twice as hard because you drink up all our profits.
30694,"Yes, lass? Did you need something?"
30695,"Uh, oh. You ain't gonna hurt me again, are ya?"
30696,"Well, you can Shout now. You couldn't before, right? That can only mean one thing. You must be Dragonborn."
30701,"My father's been haunting me ever since he died. At first it was a little strange, but now I'm glad he's here."
30705,Here you go. This should cover it.
30708,Hmph.
30710,Please do not be alarmed. I mean you no harm.
30711,"Maul, can I ask a personal favor of you?"
30712,I'll be right behind you!
30713,Spells have no effect!
30715,"At this rate, he'll give the entire Riften Fishery away to charity. Then how will I live?"
30717,"What are you doing, s'wit?"
30718,"The best. Vittoria's a good woman. Any man should be so lucky. I know my father's not happy about me marrying an Imperial, but that's his problem."
30719,"No one can escape his hunger, here or in the afterlife! Alduin will devour all things and the world will end. Nothing can stop him!"
30720,"I work for Belethor, at the general goods store."
30721,This is... more than I could have hoped for. Have you really done this for me?
30722,It was the only way I could make sure it wasn't a Thalmor trap.
30724,I stand witness to the courage of the soul before us.
30727,Let's go on ahead. See if the way is clear.
30728,The only way to bring it back will be through the Pilgrim's Path.
30729,I'll keep watch in case Ulfric comes through here. Talos guide the both of you.
30731,"When will you open your eyes and realize how little my actions differ from yours?  Both of us lie, cheat and steal to further our own end."
30733,Your life is forfeit!
30734,"I often think about High Hrothgar. It's very... disconnected from the troubles down here. But that's why I couldn't stay, and why I couldn't go back."
30740,You will pay for stealing from me you eyeless freak!
30741,That spell looks dangerous... keep your distance.
30742, 
30743,I will take you down too. I am not splitting this horde with anyone.
30744,"Now let's move. I think that was the last of the Silver Hand, but still plenty of draugr for the both of us."
30745,I'd appreciate it if you'd keep your hands to yourself.
30746,We should keep moving. Still the draugr to worry about.
30747,"""Every door has a key,"" says Vilkas. Sometimes he is wrong, but look around anyway."
30748,All right. What's your fancy?
30751,In dark times friends bring light. This is for you. Thank you for your friendship.
30752,Wizard! Hiding over there by that fence!
30753,"Think the guards will be coming down, soon?"
30755,This looks like the guardian chamber. The key to that door has to be around here somewhere.
30756,Good that you're so eager.
30760,There's no telling what we might find inside!
30761,"Go, seek your fate. I will be watching, and perhaps we will meet again - afterwards."
30762,Ha! You showed those spiders a thing or two!
30764,"Tried making some myself, but I'm no good with the forge and anvil."
30765,"Since Adrianne's death, I've had to buy them from the Khajiit caravans."
30766,"Please, please! This is exactly what I'm talking about. Eagerness must be tempered with caution, or else disaster is inevitable."
30767,I'll hurt you if I have to.
30769,"Anyway, our wares are strong and the prices fair. What else matters?"
30770,"Place is named after her. ""Warmaiden's."" It's a childhood nickname, given by her father. What I hear, she was playing with swords even back then."
30771,"Adrianne. At her forge, just outside."
30775,"If I had a Septim for every case of Rockjoint or Witbane I've cured since I opened this shop, I'd be a rich woman indeed."
30777,"Within these walls, I have all that I need to brew a potion for nearly any ailment."
30778,"I don't need your jokes right now, but maybe you have a point. Maybe Camilla needs some help seeing Sven for what he is."
30779,"He shot an arrow that pierced my... well, my rump. After such a memorable adventure, we knew we had the name for our shop."
30780,"Don't worry, Shadr, your secret is safe with me."
30781,"After our drinks, we went out for a moonlight hunt. We got separated, and in his drunken state my brother mistook me for a deer."
30782,"I can't say I'm happy with your decision. If you change your mind, let me know."
30783,"Yes, I hear that question often."
30784,"He tends the store, and I've got this stall."
30785,"That's why my brother and I opened a shop to sell hunting supplies. It's the Drunken Huntsman, down by the main gate."
30789,It's the peace treaty that ended the war with the Elves of the Aldmeri Dominion.
30793,"One time, I almost cut a finger off sharpening a blade. I hate blood."
30794,"Take care of yourself, and always remember: the world is ripe with people looking to spill your blood..."
30797,"Come in, come in. Too many ears out there."
30799,"Me? Oh, Cicero is just the Keeper! I... keep! I look after our matron, you see. The Night Mother. I keep her clean, and protected, and happy..."
30800,"Jarl Brina Merilis is in charge, thanks to the Empire. Best hide any Talos amulets you have."
30801,I'm the hardest worker in Left Hand. Better than any man.
30802,Thank you for bringing this to my attention.
30803,Where have you been?
30806,In your death may you find the honor you lacked in life.
30807,"Fresh-baked loaves, still warm from the oven!"
30808,"Yes, mother. I'm eager to prove my skills today."
30810,Seems your purse is lighter than you thought.
30813,Our tribe has survived this long without you interfering. We'll be fine.
30815,Rrrraaaaarrggghhhh!
30816,"I've already provided you with the key to my museum, what else could you possibly want?"
30817,"Well, if you insist..."
30818,"Shh shh. It's fine, child. It's fine. But we must be cautious, hmm? What we do, the things I teach you. The others wouldn't understand."
30819,But my mind and soul remain my own. I become more than either human or beast. 
30821,"Now, they're nothing more than ruffians and thugs trying to pry a few extra coin from honest people."
30822,I am not! You're lying!
30825,The Ratway's too good of a place for that scum.
30826,They're vermin... garbage. They're exactly what makes this city such a horrible place to live.
